Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
YXBBKRPEQRPZSX-DHZHZOJONA-N,CHEMBL40429,6532,A,5.95,chembl20,198042,9606,SLC6A4,4061,N1(CCN(CC1)CCOC(C=2C=CC(=CC2)C)C=3C=CC=CC3)C/C=C/C=4C=CC=CC4
YXCVIEZEXGTOJS-UHFFFAOYNA-N,46900778,6532,A,6.90001,pubchem,510122,9606,SLC6A4,4061,O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N6C(C1)=C(N=C6)C#N
YXCWXVXALVIDQG-IBGZPJMENA-N,44299511,6532,A,8.70115,pubchem,263905,9606,SLC6A4,4061,S1C(C2CCN(CC2)C[C@H](O)COC=3C4=C(NC=C4)C=CC3)=CC5=C1C=C(F)C=C5
YXCWXVXALVIDQG-IBGZPJMENA-N,CHEMBL56601,25553,A,8.7,chembl20,201966,10116,SLC6A4,4061,C=1(SC=2C=C(F)C=CC2C1)C3CCN(CC3)C[C@@H](COC=4C5=C(NC=C5)C=CC4)O
ZDQVHGDVBPJBHO-GHKKRPSHNA-N,CHEMBL363320,6532,A,7.14,chembl20,306337,9606,SLC6A4,4061,C1=2C(O[C@]3(C1=CC=C4C2OCCO4)CC[C@H](N5CCC(CC6=C(Br)C=CC=C6)CC5)CC3)=O
ZEIYGHCLSNJBKD-SREBMQDQNA-N,CHEMBL569513,6532,A,7.66,chembl20,599587,9606,SLC6A4,4061,N1(CCN(CC1)C=2C3=C(N=C(O)O3)C=CC2)CC4CCC=5NC6=C(C5C4)C=C(C=C6)F
ZFBYBMSLWDHRKG-UHFFFAOYNA-N,10003814,25553,A,7.12494,pubchem,644740,10116,SLC6A4,4061,O=C1N(C(=O)CC2(CCCC2)C1)CCCCN3C(CN(CC3)C=4N=C5C(=CC4)C=CC=C5)C
ZFKARVJYVCGJKP-UHFFFAOYNA-N,44579536,6532,A,6.1945,pubchem,387382,9606,SLC6A4,4061,O(C=1C(N2CCN(CC2)CCCCN3N=C(N4C=5C(C=C4)=CC=CC5)C=CC3=O)=CC=CC1)CC
ZAPJYPXIPRXXNB-UHFFFAOYNA-N,CHEMBL111713,25553,A,7.35,chembl20,184440,10116,SLC6A4,4061,C1=2C(C3(CCN(CC3)CC(COC=4C5=C(CCC5=O)C(=CC4)F)O)OC1)=CC=C6C2C=CC=C6
ZASUYZQUSFFDOQ-MNKXUTHHNA-N,CHEMBL3105242,6532,A,7.15,chembl20,1285655,9606,SLC6A4,4061,[C@@H]12[C@H]([C@H](C[C@@H](N1C/C=C/I)CC2)C3=CC=C(C=C3)I)C(O)=O
YZOKFNGKFXQGRV-LKHHGCNMNA-N,CHEMBL3261704,25553,A,6.31,chembl20,1350018,10116,SLC6A4,4061,C1=CC=C(C=C1)C(OC=2C=CC(=CC2OC)NC(NC3=CC(=C(C=C3)Cl)Cl)=O)CCN(C)C
ZUTKKMGBEIGKKD-YRWFTTLQNA-N,CHEMBL3084697,25553,A,8.07,chembl20,595537,10116,SLC6A4,4061,C=1(C=C(C(=CC1)Cl)Cl)[C@]2(OCC3=CC=C(C=C3)Cl)C[C@@H]4N[C@H](C2)CC4
ZLUKFUCCMBNVOG-XIPNIRHDNA-N,11339973,25553,A,7.98297,pubchem,268270,10116,SLC6A4,4061,FC1=C2OCC(N(C3CCC3)CCCCC=4C=5C(NC4)=CC=C(F)C5)CC2=C(C=C1)C(=O)N
ZLUKFUCCMBNVOG-XIPNIRHDNA-N,11339973,6532,A,6.52288,pubchem,268271,9606,SLC6A4,4061,FC1=C2OCC(N(C3CCC3)CCCCC=4C=5C(NC4)=CC=C(F)C5)CC2=C(C=C1)C(=O)N
ZMOPTLXEYOVARP-SREBMQDQNA-N,CHEMBL1627,6532,A,8.21,chembl20,539635,9606,SLC6A4,4061,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)NC)CCN3CCC(CC3)(O)C4=CC=C(C=C4)Cl
ZLMSKRWURWKHQQ-BQYQJAHWNA-N,CHEMBL38773,6532,A,5.88,chembl20,198042,9606,SLC6A4,4061,N1(CCN(CC1)CCOC(C=2C=CC=CC2)C=3C=CC=CC3)C/C=C/C4=CC=C(C=C4)F
ZKPGBGRZLGOWBB-GXDHUFHONA-N,CHEMBL344080,25553,A,6.3,chembl20,201638,10116,SLC6A4,4061,N1(CCN(CCOC(C2=CC=CC=C2)C3=CC=CC=C3)CCC1)C/C=C/C4=CC=CC=C4
ZJAKASJNDYDJES-RRPNLBNLNA-N,16005416,6532,A,8.60206,pubchem,301254,9606,SLC6A4,4061,S(C1=CC=C([C@@H]2CN3[C@H](CCC3)C4=C2C=CC(OCCCN5CCCCC5)=C4)C=C1)C
ZFXAKABDBJBQPU-PKRZOPRNNA-N,54577882,6532,A,8.16115,pubchem,616784,9606,SLC6A4,4061,FC=1C(N2C(=C(N=C2C)C(=O)NCCCN3CCN(CC3)C=4C(=C(C=CC4)C)C)C)=CC=CC1
ZFYKCNUOELWCKS-GJZGRUSLNA-N,CHEMBL2112789,25553,A,5.95,chembl20,202138,10116,SLC6A4,4061,N1(C2=C(C=C(C=C2)Br)C3=C1C=CC(Br)=C3)CCCN4C[C@H](C)N[C@H](C4)C
ZGCYMNJHHKQEGA-SNIUIWFXNA-N,CHEMBL298580,25553,A,6.66,chembl20,202132,10116,SLC6A4,4061,C1C2C([C@H](C[C@@H](C1)N2C)C=3C=CC(=CC3)Cl)C=4ON=C(C4)C5=CC=CC=C5
ZGCYMNJHHKQEGA-SYMYNJCGNA-N,CHEMBL92610,25553,A,5.62,chembl20,201507,10116,SLC6A4,4061,C1([C@@H]2C3N(C)[C@@H](CC2C=4C=CC(=CC4)Cl)CC3)=CC(C=5C=CC=CC5)=NO1
ZUCJFDAHTYHJNA-LQFNOIFHNA-N,44578855,6532,A,5.46042,pubchem,387382,9606,SLC6A4,4061,O(C=1C(N2CCN(CC2)CCNC(=O)CN3N=C(N4C=CN=C4)C=CC3=O)=CC=CC1)C
ZVXTZYNQLSAYCQ-JXMROGBWNA-N,CHEMBL41390,6532,A,6.13,chembl20,198042,9606,SLC6A4,4061,C=1(C(C2=CC(Br)=CC=C2)OCCN3CCN(CC3)C/C=C/C=4C=CC=CC4)C=C(OC)C=CC1
ZWGCNJQKTLJLKQ-UHFFFAOYNA-N,CHEMBL185494,25553,A,9.85,chembl20,302824,10116,SLC6A4,4061,C1(=CC2CCC(N2CCCOC=3C4=C(NC=C4)C=CC3)C1)C=5C=C6C=CC=CC6=CC5
ZYEZLTYJZNIUDO-UHFFFAOYNA-N,CHEMBL3092349,25553,A,7.01,chembl20,1280677,10116,SLC6A4,4061,N1(CCN(CC1)CCCC2=CNC=3C=CC(=CC23)OC)CCCC4=CNC5=CC=C(C=C45)OC
ZYRAIIWLKDYELQ-SREBMQDQNA-N,90664830,6532,A,7.17263,pubchem,616784,9606,SLC6A4,4061,ClC1=CC=C(N2C(=NC(C(=O)NCCCN3CCN(CC3)C=4C(=C(C=CC4)C)C)=C2)CCC)C=C1
ZYWYGPJJVKXGOA-UHFFFAOYNA-N,CHEMBL288823,6532,A,6.33,chembl20,198042,9606,SLC6A4,4061,N1(CCN(CC1)CCCC2=CC=C(C=C2)F)CCOC(C=3C=CC(=CC3)F)C=4C=CC=CC4
ZZHKHRXDQLQSFW-HHHXNRCGNA-N,CHEMBL282380,25553,A,5.74,chembl20,198050,10116,SLC6A4,4061,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)C[C@@H](CC4=CC=CC=C4)O)=CC1
ZZHKHRXDQLQSFW-HHHXNRCGNA-N,CHEMBL282380,6532,A,5.74,chembl20,532580,9606,SLC6A4,4061,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)C[C@@H](CC4=CC=CC=C4)O)=CC1
ZZHKHRXDQLQSFW-MHZLTWQENA-N,CHEMBL28149,25553,A,5.67,chembl20,198050,10116,SLC6A4,4061,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)C[C@H](CC4=CC=CC=C4)O)=CC1
ZZHKHRXDQLQSFW-MHZLTWQENA-N,CHEMBL28149,6532,A,5.66,chembl20,532580,9606,SLC6A4,4061,C=1C=CC(C(C=2C=CC=CC2)OCCN3CCN(CC3)C[C@H](CC4=CC=CC=C4)O)=CC1
AZOHUEDNMOIDOC-GETDIYNLNA-N,44419340,6532,A,6.66354,pubchem,276059,9606,SLC6A4,4061,FC1=CC=C(C[C@H]2C[C@@H](N(CC2)CC=C)CCCNC(=O)NC3=CC(=CC=C3)C(=O)C)C=C1
AZSKJKSQZWHDOK-VJSLDGLSNA-N,CHEMBL1080745,6532,A,6.96,chembl20,617082,9606,SLC6A4,4061,C=1C=C(C=CC1)C2=CC(=C(N2CC(C)C)C)C(NCCCN3CCN(CC3)C4=CC(=CC=C4)Cl)=O
BGZIQVATPJECEV-QKLQHJQFNA-N,CHEMBL79151,25553,A,9.24,chembl20,201993,10116,SLC6A4,4061,C=1(SC=2C=CC(=CC2C1)Cl)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
BGZIQVATPJECEV-QKLQHJQFNA-N,CHEMBL79151,6532,A,9.24,chembl20,349601,9606,SLC6A4,4061,C=1(SC=2C=CC(=CC2C1)Cl)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
BDYLGPUIUMBDQP-BRIGASDSNA-N,44472590,6532,A,5.79237,pubchem,1074792,9606,SLC6A4,4061,S1C=C(N=C1N)CC(=O)NC=2C=CC(C[C@H]3N[C@H](CC3)[C@H](O)C4=CC=CC=C4)=CC2
AYQVGSWWMXHYHH-XZHHECOYNA-N,CHEMBL1087744,6532,A,7.7,chembl20,630104,9606,SLC6A4,4061,N1(CCC(CC1)OC2=CC=3NC(CCC3C=C2)=O)C[C@H]4OC5=C(OC4)C6=C(C=C5)NC(C6)=O
AYZYGPKOTBVFSE-PKRZOPRNNA-N,CHEMBL3216082,6532,A,7.89,chembl20,766795,9606,SLC6A4,4061,N1(CC(CNC(C=2N=C(N(C2C)C3=CC=CC=C3F)C)=O)O)CCN(CC1)C=4C(=C(C=CC4)Cl)Cl
BEKJWERDBUYMAG-HIUFNZKINA-N,16748004,6532,A,5.24413,pubchem,292401,9606,SLC6A4,4061,BrC1=CC=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(Cl)C=C5)CC4)C)C=C1
BEKJWERDBUYMAG-HIUFNZKINA-N,CHEMBL388759,25553,A,6.08,chembl20,440424,10116,SLC6A4,4061,[C@@H]12CC[C@@H](C[C@H](C=3C=CC(Cl)=CC3)[C@@H]1C4=NC=C(S4)C5=CC=C(C=C5)Br)N2C
BBKLIXXXQRYDQK-ZOOXZOTBNA-N,44417423,25553,A,5.60206,pubchem,273269,10116,SLC6A4,4061,FC1=CC=C(C(O[C@@H]2[C@@H](C3N(C(CC3)C2)CCCC)C(OCC)=O)C4=CC=C(F)C=C4)C=C1
ARQQAWGLHSVKJB-LRGRSKPLNA-N,CHEMBL40196,25553,A,6.31,chembl20,201804,10116,SLC6A4,4061,[C@H]1([C@H](CCN(C1)C)C=2C=CC(=CC2)Cl)C(=O)NCCCCCNC(=O)C=3C=CC=CC3
ASMLMEYIAIQETR-VJSLDGLSNA-N,CHEMBL1214045,6532,A,6.55,chembl20,647228,9606,SLC6A4,4061,C1(=C(N(CCC)C(=C1)C=2C=CC=CC2)C)C(=O)NCCCN3CCN(CC3)C=4C=C(C(Cl)=CC4)Cl
ASYGYICQARFNHW-UHFFFAOYNA-N,42603753,25553,A,6.55284,pubchem,374422,10116,SLC6A4,4061,ClC1=CC=C(C=2C(=O)N(CCCCN3CCC(CC3)C=4C=5C(NC4)=CC=CC5)C(=O)N6C2C=CC=C6)C=C1
APQBIBMHRHYQIJ-PKRZOPRNNA-N,11712756,6532,A,7.50004,pubchem,510122,9606,SLC6A4,4061,O1C2=C(CCN3CCN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C=CC=C2N6C(C1)=C(N=C6)C(=O)NC
ATQMRMGXINTJHV-UHFFFAOYNA-N,CHEMBL281350,6532,A,5.33,chembl20,3531,9606,SLC6A4,4061,C=1C(=CC(=C(C1)C=2C=CC(=CC2)C(=O)N3CCC4=C3C=C5C(=C4)OCC56CCN(CC6)C)C)C7=NOC(=N7)C
ABVNRCMHGLYMGT-UHFFFAOYNA-N,CHEMBL496753,25553,A,6.5,chembl20,496792,10116,SLC6A4,4061,C(N(C1=CC=C(C=C1)F)C2=CC=C(C=C2)F)CCN3CCN(CC3)CCC(C=4C=CC=CC4)OC(=O)C=C
BXMQVSMCTWXOEI-UHFFFAOYNA-N,CHEMBL557585,25553,A,5.67,chembl20,435620,10116,SLC6A4,4061,C1CN(CCC1C(CN2CCN(CC2)CCCC3=C(C=CC=C3)C4=CC(=CC=C4)F)C5=CC=C(C=C5)F)C(C)C
CBTPCFLJYTWCHA-FHWLQOOXNA-N,CHEMBL310883,25553,A,7.87,chembl20,201993,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-FHWLQOOXNA-N,CHEMBL310883,6532,A,7.87,chembl20,349601,9606,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-OTWHNJEPNA-N,CHEMBL76747,25553,A,9.57,chembl20,201993,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-OTWHNJEPNA-N,CHEMBL76747,6532,A,9.57,chembl20,349601,9606,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-QRVBRYPANA-N,44316789,6532,A,7.83239,pubchem,263905,9606,SLC6A4,4061,S1C([C@H]2C[C@H](N(CC2)C[C@H](O)COC=3C4=C(NC=C4)C=CC3)C)=CC=5C1=CC=CC5OC
CBTPCFLJYTWCHA-QRVBRYPANA-N,CHEMBL307874,25553,A,7.83,chembl20,201993,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-QYZOEREBNA-N,CHEMBL308388,25553,A,8.94,chembl20,201993,10116,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CBTPCFLJYTWCHA-QYZOEREBNA-N,CHEMBL308388,6532,A,8.94,chembl20,349601,9606,SLC6A4,4061,C1(=CC=2C(OC)=CC=CC2S1)[C@@H]3C[C@@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
BYSMWZCBEVBFDX-KEBDBYFINA-N,CHEMBL294552,25553,A,6.42,chembl20,201803,10116,SLC6A4,4061,N12C3C(C(=O)OC)C(/C(/C1)=C/C=4C=CC(C=5C=C(Cl)C=C(C5)Cl)=CC4)CCC(C2)CC3
BZMIPAGTGZJILI-SREBMQDQNA-N,90665193,6532,A,7.92082,pubchem,616784,9606,SLC6A4,4061,ClC1=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3C)C4=CC=5OCCOC5C=C4)C)C=CC=C1Cl
CAALEIZWPZRHJM-NXKYHRKENA-N,CHEMBL197982,6532,A,8.68,chembl20,321179,9606,SLC6A4,4061,C=1(SC=2C(CCN3[C@@H](CN(CC3)C4=C5C(C=C(C=C5)F)=CC=C4)C)OCCC2C1Cl)C(=O)N
CACJYDSRIOGEJW-GNXKAVGDNA-N,16748950,25553,A,5.95468,pubchem,292398,10116,SLC6A4,4061,ClC1=CC=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C)C=C1
CACJYDSRIOGEJW-GNXKAVGDNA-N,16748950,6532,A,6.42366,pubchem,292404,9606,SLC6A4,4061,ClC1=CC=C(C=2SC(=NC2)[C@@H]3[C@@H]4N([C@H](C[C@@H]3C5=CC=C(C=C5)C)CC4)C)C=C1
AHIVDMYTJFPCST-OKPOJWAQNA-N,CHEMBL112528,25553,A,6.24,chembl20,201830,10116,SLC6A4,4061,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C=4C=CC(=CC4)F)CCNC(C=5C=NC=CC5)=O
AIBSVCNXTNBLRF-NRFANRHFNA-N,44192200,25553,A,7.86012,pubchem,422846,10116,SLC6A4,4061,O1[C@@H](CN2CCN(CC2)C=3N=C4C(=CC3)C=C(C=C4)C#N)COC5=C1C6=C(N=C(C=C6)C)C=C5
ABFFVPNTRSSMPE-RMOMTDNVNA-N,CHEMBL1934127,6532,A,7.0,chembl20,795937,9606,SLC6A4,4061,C12(C[C@H](C3=C1C=CC=C3)NC(C)=O)CCN(CC=4C=C5C(NC6=C5C=C(C=C6)Cl)=CC4)CC2
BLSQLHNBWJLIBQ-OZXSUGGENA-N,CHEMBL1306,6532,A,5.22,chembl20,774720,9606,SLC6A4,4061,[C@@]1(C=2C(=CC(=CC2)Cl)Cl)(CN3N=CN=C3)O[C@@H](COC4=CC=C(N5CCN(CC5)C(C)C)C=C4)CO1
BOTRUCAWYZGOIG-XUVXKRRUNA-N,44323179,6532,A,8.36151,pubchem,3170,9606,SLC6A4,4061,S1C=2C(=C([C@H]3C[C@@H](N(CC3)C[C@@H](O)COC=4C5=C(NC(=C5)C)C=CC4)C)C=CC2)C=C1
BNLCNXAPDSFLQD-UPYSHMLTNA-N,CHEMBL3084621,25553,A,6.37,chembl20,201825,10116,SLC6A4,4061,N1([C@H]2C[C@H](C[C@@H]1CC2)OC(C=3C=C(Cl)C=CC3)C4=CC=CC=C4)C5=CC(=CC=C5)CCC
BKMZXLKUUMOTKA-XJPFJQIVNA-N,CHEMBL570593,6532,A,10.64,chembl20,591454,9606,SLC6A4,4061,C=1C(=C(C=CC1CCC(=O)O)OC[C@@H](CNC(CC2=CC=C3C(=C2)C=CC=C3)(C)C)O)C#N
COPIHIXTHVKSDR-UHFFFAOYNA-N,51032922,25553,A,6.87192,pubchem,566908,10116,SLC6A4,4061,O=C1N2C(=CCCC2)C(C(=O)N1CCCCN3CCC(CC3)C=4C=5C(NC4)=CC=CC5)C6=C(OC)C=CC=C6
CPGUBUBGRGVKOO-UHFFFAOYNA-N,24894032,25553,A,7.16494,pubchem,566908,10116,SLC6A4,4061,FC1=C(C2C=3N(CCCC3)C(=O)N(CCCCN4CCC(CC4)C=5C=6C(NC5)=CC=CC6)C2=O)C=CC=C1
CQUPNENIOBVINV-IHXHKCDVNA-N,CHEMBL233211,6532,A,8.89,chembl20,444106,9606,SLC6A4,4061,C1(C=CC2C(=C1)CO[C@H]2CCN3[C@H](CN(CC3)C4=CC=CC=5C4=CC=C(C5)F)C)C(N)=O
CQUPNENIOBVINV-VSJKOSEKNA-N,CHEMBL233212,6532,A,8.06,chembl20,444106,9606,SLC6A4,4061,C1(C=CC2C(=C1)CO[C@@H]2CCN3[C@H](CN(CC3)C4=CC=CC=5C4=CC=C(C5)F)C)C(N)=O
CPTMTPODYRWAHG-PKRZOPRNNA-N,90665077,6532,A,7.77469,pubchem,616784,9606,SLC6A4,4061,ClC=1C(=C(N2CCN(CC2)CCCNC(=O)C=3N=C(N(C3C)C=4C(OC)=CC=CC4)C)C=CC1)C
CQARAGSWXSYCDN-UHFFFAOYNA-N,CHEMBL1241824,6532,A,7.8,chembl20,657971,9606,SLC6A4,4061,C1=C(C=2C=CC(C)=NC2C=C1)N3CCN(CCC4=C5C(=CC=C4)N6C(CO5)=C(N=C6)C(N(C)C)=O)CC3
CLXHLHGZDIFZAT-VJSLDGLSNA-N,CHEMBL3216293,6532,A,7.29,chembl20,766795,9606,SLC6A4,4061,N1(CC(CNC(C=2N=C(N(C2C)C3=CC=C(C=C3)OC)CCC)=O)O)CCN(CC1)C=4C(=C(C=CC4)Cl)Cl
CSKHOLSVNNTGRJ-UHFFFAOYNA-N,CHEMBL1242623,6532,A,8.0,chembl20,657971,9606,SLC6A4,4061,C1=C(N2CCN(CC2)CCC3=C4C(=CC=C3)N5C(CO4)=C(N=C5)C(N6CCCCC6)=O)C=7C=CC(C)=NC7C=C1
CJLMHMFDXCFFRR-DQEYMECFNA-N,CHEMBL2112783,25553,A,7.35,chembl20,202138,10116,SLC6A4,4061,N1(C2=C(C=CC=C2)C3=C1C=CC=C3)CCCN4C[C@H](C)N([C@H](C4)C)CCCC5=CC=CC=C5
CLBIXESACWOVRD-SXLOBPIMNA-N,CHEMBL78405,25553,A,8.96,chembl20,201993,10116,SLC6A4,4061,C=1(SC=2C=C(OC)C=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
CLBIXESACWOVRD-SXLOBPIMNA-N,CHEMBL78405,6532,A,8.96,chembl20,349601,9606,SLC6A4,4061,C=1(SC=2C=C(OC)C=CC2C1)[C@H]3C[C@H](C)N(CC3)C[C@@H](COC4=C5C(NC=C5)=CC=C4)O
DEPFELXILGDVCO-VJSLDGLSNA-N,CHEMBL3216286,6532,A,7.26,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(C=2N=C(N(C2C)C3=C(C=CC=C3)OC)CCC)=O)CCN(CC1)C=4C(=C(C=CC4)Cl)C
DEXZVKWOHOQUBK-PUXXYCQMNA-N,CHEMBL3261696,25553,A,7.02,chembl20,1350019,10116,SLC6A4,4061,C=1C(=CC(=C(C1)OC)C(F)(F)F)NC(NC2=CC=C(OC(C3=CC=CC=C3)CCN(C)C)C=C2)=O
DCRIIMMZVJPZAH-VPMXTDFANA-N,CHEMBL316634,25553,A,5.69,chembl20,201832,10116,SLC6A4,4061,C12[C@H]([C@@H](OC(C=3C=CC(=CC3)F)C4=CC=C(C=C4)F)CC(N1C)CC2)C(OCC5=CC=CC=C5)=O
DDSYDFFJQMGTMM-LVXARBLLNA-N,CHEMBL2112980,6532,A,7.66,chembl20,302646,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1CNC3=C2C=C(C(OC)=C3)OC)CN4CCN(CC4)CC=5C=CC=6C(C5)=CC=CN6
CZMZTJBQMHRZQI-OKPOJWAQNA-N,CHEMBL115253,25553,A,6.22,chembl20,201830,10116,SLC6A4,4061,N1(C2CC(CC1CC2)OC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F)CCNC(=O)C=5C=CC=CC5
CZTILPXXHRSYLR-VJSLDGLSNA-N,45279667,6532,A,7.03152,pubchem,497188,9606,SLC6A4,4061,ClC1=CC=C(C=2N(C(=C(C(=O)NCCCN3CCN(CC3)C=4C(=C(C=CC4)C)C)C2)C)CC)C=C1
CZXBPXYQHYAPBF-PKRZOPRNNA-N,CHEMBL1213932,6532,A,5.9,chembl20,647228,9606,SLC6A4,4061,C1(=C(N(C)C(=C1)C2=CC=CC=C2)C)C(=O)NCCCN3CCN(C=4C(=C(OC)C=CC4)OC)CC3
CYFMNUPVSSRESR-PKRZOPRNNA-N,90665197,6532,A,7.72125,pubchem,616784,9606,SLC6A4,4061,ClC=1C(=C(N2CCN(CC2)CC(O)CNC(=O)C=3N=C(N(C3C)C=4C(OC)=CC=CC4)C)C=CC1)C
DEGNGOWCMPZWDE-FQEVSTJZNA-N,52944840,6532,A,8.60033,pubchem,538505,9606,SLC6A4,4061,O=C1N(C=2C(=C(CCN3[C@H](CN(CC3)C4=C5C(N=C(C=C5)C)=CC=C4)C)C=CC2)C=C1)C
CVCPNOHIUOTCKW-SREBMQDQNA-N,45278723,6532,A,7.44491,pubchem,466219,9606,SLC6A4,4061,O=C(NCCCN1CCN(CC1)C=2C(=C(C=CC2)C)C)C3=C(N(C(=C3)C4=CC=CC=C4)CC)C
CYRDVRSSLKLLEE-CZTZKLFONA-N,44323130,6532,A,9.52288,pubchem,3170,9606,SLC6A4,4061,S1C2=C(C=C([C@H]3C[C@@H](N(CC3)C[C@@H](O)COC=4C5=C(NC(=C5)C)C=CC4)C)C=C2)C=C1
CYXMIZFRSKEIMP-DMDYGQEQNA-N,CHEMBL1773307,25553,A,6.19,chembl20,746274,10116,SLC6A4,4061,[C@@H]1(C(C2=CC=CC=C2)C3=CC=CC=C3)CC[C@@H](CO1)NC[C@H](C4=CC=CC(=C4)OC)O
CYXMIZFRSKEIMP-RNXOBYDBNA-N,52951721,25553,A,5.96178,pubchem,596123,10116,SLC6A4,4061,O1[C@@H](CC[C@H](NC[C@H](O)C2=CC(OC)=CC=C2)C1)C(C3=CC=CC=C3)C4=CC=CC=C4
CVKQUGPVDVFRAT-ONEGZZNKNA-N,CHEMBL226636,6532,A,8.68,chembl20,436123,9606,SLC6A4,4061,C1(=C(C=C2C(=C1)C=3C(CO2)C(ON3)CN4CCN(CC4)C/C=C/C5=CC=C(C=C5)F)OC)OC
CVKQUGPVDVFRAT-SKBIIQSFNA-N,CHEMBL419894,6532,A,8.25,chembl20,201481,9606,SLC6A4,4061,C12=NO[C@H]([C@@H]1COC=3C2=CC(=C(OC)C3)OC)CN4CCN(CC4)C/C=C/C=5C=CC(=CC5)F
AIWNTZODSQLIEU-RDPSFJRHNA-N,11431359,6532,A,6.81248,pubchem,238552,9606,SLC6A4,4061,FC1=CC=C(OCCN2CCN(C[C@@H]3ON=C4[C@H]3CNC5=C4C=C(OC)C(OC)=C5)CC2)C=C1
AJDGDNYRKCASLC-UHFFFAOYNA-N,72792496,25553,A,7.64397,pubchem,1058866,10116,SLC6A4,4061,ClC1=C(N2CCN(CC3=CC4=C(C(OC4)(CCCN(C)C)C5=CC=C(F)C=C5)C=C3)CC2)C=CC=C1Cl
ANFMPSSTPBKDOG-UHFFFAOYNA-N,CHEMBL2377575,25553,A,7.13,chembl20,956758,10116,SLC6A4,4061,N1(C(=C(C=C1O)C2=CNC=3C=CC=CC23)O)CCCCN4CC=C(CC4)C5=CNC=6C=CC(=CC56)Cl
ANIIFABGCPBBJW-PKRZOPRNNA-N,CHEMBL3215623,6532,A,7.89,chembl20,766795,9606,SLC6A4,4061,N1(CCCNC(=O)C=2N=C(N(C2C)C3=C(C=CC=C3)F)C)CCN(CC1)C=4C=CC=C(C4Cl)Cl
BIESTWTTYVLFFD-MVIKDMDPNA-N,CHEMBL381315,6532,A,7.19,chembl20,339938,9606,SLC6A4,4061,C=1(C(=CC=2[C@@H](CC[C@@H](C2C1)NC)C=3C=C(C(=CC3)Cl)Cl)C(O)=O)N=S(C)(O)=O
DUUOOYKRZBNLGD-SREBMQDQNA-N,CHEMBL1080554,6532,A,6.83,chembl20,617082,9606,SLC6A4,4061,N1(CCN(CC1)C=2C=CC=C(C2C)C)CCCCNC(C3=C(N(C(C=4C=CC=CC4)=C3)C)C)=O
DUUXVHJVUBCPDT-ZCNNSNEGNA-N,71459910,6532,A,8.14388,pubchem,3170,9606,SLC6A4,4061,O[C@@H](CN1[C@H](C[C@@H](CC1)C2=C3C(OC=C3)=CC=C2)C)COC=4C5=C(NC(=C5)C)C=CC4
